,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
TCGA-BH-A0EA-01A-11D-A10Y-09,0.0035723593889400696,0.0035726784166826204,0.003573077597304974,0.0035722448602406916,0.4506907089741794,0.003572630736561545,0.0035725562380267205,0.5207294781324289,0.003572167215625762,0.0035720984400093594
TCGA-BH-A8FZ-01A-11D-A351-09,0.0015158066107369714,0.0015156352248884065,0.001515700475188314,0.0015156045902136436,0.0015155957375195459,0.001515704071447866,0.9863588189517286,0.0015156925395185218,0.001515571132324528,0.0015158706664337085
TCGA-BH-A0AZ-01A-21D-A12Q-09,0.0017547703252395847,0.15334875967338588,0.1124151490254335,0.13506229494838426,0.0017549202555757842,0.0017548542674465971,0.5886445950034382,0.0017548749974500815,0.0017549084435463816,0.001754873060099613
TCGA-AO-A1KT-01A-11D-A13L-09,0.002174355113551185,0.0021744950421772294,0.0021746517884693706,0.0021745321520758197,0.002174653935705792,0.27126130291186934,0.6069885547245898,0.10652868005890609,0.002174466304288265,0.0021743079683669503
TCGA-EW-A1P4-01A-21D-A142-09,0.001563121144959533,0.054684702713580696,0.0015628142997212518,0.0015628695532553271,0.0015629254827309645,0.07126272129061823,0.8631119234543743,0.0015629824489083203,0.0015628674635463828,0.0015630721483050392
TCGA-E2-A14R-01A-11D-A10Y-09,0.0009263346660446575,0.0009262686461879961,0.0009262221498058745,0.0009262046342060353,0.058304236085932694,0.0009261737553317703,0.8165177333911273,0.0009261676722226501,0.11869439246871387,0.000926266530427097
TCGA-D8-A1JD-01A-11D-A13L-09,0.0010642029133961387,0.0010642220462344716,0.11175034293066274,0.2110418645208104,0.0010641754178048303,0.0010641793250757761,0.5810268871158636,0.001064153226150837,0.001064109081147578,0.0897958634228537
TCGA-B6-A409-01A-11D-A243-09,0.0027031322764946835,0.0027041178212158026,0.1945694012328347,0.00270385842336248,0.32540509543652063,0.0027035739733099577,0.0027035948359570715,0.46110036143298083,0.0027036652237405847,0.0027031993435832893
TCGA-A8-A06Y-01A-21W-A019-09,0.11837122787458997,0.0032267903804455494,0.0032270579781525748,0.18323239667856406,0.003226909419665404,0.003226781786442265,0.5120813102035643,0.16695392116765678,0.0032267432792757356,0.0032268612316434016
TCGA-E9-A248-01A-11D-A167-09,0.005883769881794875,0.005883306457984594,0.2447898982417395,0.005886098266417848,0.0058851773273905375,0.005885347728798443,0.005885033860200978,0.7081320231784084,0.00588543801627335,0.005883907040991633
TCGA-AN-A0FX-01A-11W-A050-09,0.0011241231426183823,0.0011239001077079209,0.001123938186226139,0.001123941132608095,0.0011239645091523974,0.0011239438442770032,0.7413448664277605,0.14821583292985063,0.10257143487708446,0.0011240548427143948
TCGA-B6-A0X1-01A-11D-A10G-09,0.08342395700233655,0.001370333560937803,0.0013703064738036109,0.001370198982169611,0.0013703016745820458,0.0013702362865337585,0.9056140313892179,0.0013702275143239067,0.0013702094648429305,0.0013701976512516564
TCGA-A7-A0D9-01A-31W-A071-09,0.0045461021758715385,0.0045465893404416586,0.12053831356198318,0.004546879409095807,0.6694149826803125,0.004546894597693797,0.004546764308924278,0.17821958879425986,0.004546977435118951,0.004546907696298455
TCGA-A2-A3Y0-01A-11D-A23C-09,0.0005815472871758604,0.0005815605801240593,0.000581581350462243,0.0005815658411952409,0.0005815700506283577,0.03842749605552784,0.9115890566576864,0.0005815666375929326,0.04591252047991288,0.0005815350596941616
TCGA-E2-A15K-01A-11D-A12Q-09,0.002381700636204743,0.002381657371423415,0.002381319384052813,0.21434978720913822,0.3286385875250668,0.0023817219194640377,0.0023816403017889163,0.4403399744028174,0.0023816913257767997,0.002381919924266762
TCGA-E9-A22E-01A-11D-A159-09,0.0008334960497392135,0.0008335497220944858,0.16438358236536568,0.2130580858170834,0.0008335695875654974,0.0008335472113754468,0.6167234698177554,0.000833571515069158,0.0008335694428856899,0.0008335584710660135
TCGA-BH-A1EU-01A-11D-A135-09,0.00555594628605631,0.005558811407043691,0.005558079736008481,0.005557332489541001,0.7111285112483343,0.0055569929355335605,0.005557578308590129,0.24441347718290354,0.005557012414398158,0.0055562579915908435
TCGA-E2-A15H-01A-11D-A12B-09,0.0032267787272763915,0.0032265593253466675,0.0032280058182219706,0.1803551275516698,0.21065567786052966,0.33044358876742685,0.0032270949318405355,0.2591838845815465,0.0032267627713917133,0.0032265196647499033
TCGA-3C-AALI-01A-11D-A41F-09,0.022778901238364267,0.0001799080014667933,0.8540851993056581,0.04177855025553786,0.00017990574001742427,0.0001799068959897448,0.05589077325447676,0.0245670489161827,0.00017990671675283744,0.00017989967555352978
TCGA-C8-A130-01A-31D-A10Y-09,0.0021744841726627443,0.0021743961871711686,0.0799844678106138,0.0021744393173988817,0.002174470014202186,0.002174650787397458,0.32113691801628425,0.5836572976864837,0.0021745351920591438,0.002174340815726762
TCGA-AC-A6NO-01A-12D-A33E-09,0.0035728073245004767,0.003572907825511194,0.2464574310248028,0.003572376823006963,0.003572752884467458,0.5030022961707701,0.0035724018420631174,0.003572702196310209,0.22553195305756854,0.0035723708509989606
TCGA-AC-A8OS-01A-12D-A41F-09,0.0021740774603573806,0.002174828878949852,0.16072096808675743,0.002174597401338995,0.19707002671918797,0.0021745829263256364,0.472658018034452,0.15650411955519103,0.002174593420714328,0.0021741875167253003
TCGA-D8-A1J9-01A-11D-A13L-09,0.08060273139203153,0.00048789763847851956,0.8129102618860349,0.06060557399723649,0.00048796344198081973,0.0004879475641507281,0.04295376707473798,0.0004879608434904151,0.0004879612576360517,0.0004879349042226166
